tableId,bookId,title,pdfPage,printedPage,dice,entryCount,referenceId,canonicalIds,aliasToGroupedReference,referenceAvailable,roll,reroll,rollScope,view,sourceDisclosure,manualReadingChoice,selectRowToResult,manualDieInput,tableTitleSearchRank,tableTitleSearchTop,tableViewCopies,sourceStatus,nonRollableReason,hiddenPlayableRowCount,hiddenPlayableKeys,selectorOmissionCount,selectorKeys,inlineFollowupRows,topLevelDescriptionNotInsideTable,relatedNeedIds,assessment
heretic.ubertaker.action,heretic,Graves Left Wanting — The Übertaker: Random Action,33,31,d4,4,oracle:heretic.ubertaker.action,"[""heretic.ubertaker.action""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.ubertaker.action,1,VERIFIED,,0,[],0,[],0,False,[],Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.curseCure,heretic,So How Do I Get Rid of This?,37,35,d12,12,oracle:heretic.curseCure,"[""heretic.curseCure""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:heretic.curseCure,1,PARTIAL,"Visually transcribed because the PDF text layer duplicates glyphs. The original visible page ends entry 12 after “do not”; the incomplete final sentence is retained, not guessed. 원문 일부가 불완전하여 이 표는 참조만 제공합니다.",0,[],0,[],0,False,"[""heretic:table-curseCure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
heretic.merchant.soulPrice,heretic,The Merchant — Cost of a Portion of Your Soul,40,38,d6,6,oracle:heretic.merchant.soulPrice,"[""heretic.merchant.soulPrice""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.merchant.soulPrice,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:merchant-trade"", ""heretic:table-merchant-soulPrice""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.merchant.stock.tveland,heretic,The Merchant — Tveland Stock,42,40,d6,6,oracle:heretic.merchant.stock.tveland,"[""heretic.merchant.stock.tveland""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.merchant.stock.tveland,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:merchant-tveland-1"", ""heretic:merchant-tveland-2"", ""heretic:merchant-tveland-3"", ""heretic:merchant-tveland-4"", ""heretic:merchant-tveland-5"", ""heretic:merchant-tveland-6""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.merchant.stock.wastland,heretic,The Merchant — Wästland Stock,43,41,d6,6,oracle:heretic.merchant.stock.wastland,"[""heretic.merchant.stock.wastland""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.merchant.stock.wastland,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:merchant-wastland-1"", ""heretic:merchant-wastland-2"", ""heretic:merchant-wastland-3"", ""heretic:merchant-wastland-4"", ""heretic:merchant-wastland-5"", ""heretic:merchant-wastland-6""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.merchant.stock.kergus,heretic,The Merchant — Kergüs Stock,44,42,d6,6,oracle:heretic.merchant.stock.kergus,"[""heretic.merchant.stock.kergus""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.merchant.stock.kergus,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:merchant-kergus-1"", ""heretic:merchant-kergus-2"", ""heretic:merchant-kergus-3"", ""heretic:merchant-kergus-4"", ""heretic:merchant-kergus-5"", ""heretic:merchant-kergus-6""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.merchant.stock.grift,heretic,The Merchant — Grift Stock,45,43,d6,6,oracle:heretic.merchant.stock.grift,"[""heretic.merchant.stock.grift""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.merchant.stock.grift,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:merchant-grift-1"", ""heretic:merchant-grift-2"", ""heretic:merchant-grift-3"", ""heretic:merchant-grift-4"", ""heretic:merchant-grift-5"", ""heretic:merchant-grift-6""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.swampWitch.wishes,heretic,Sepulchre of the Swamp Witch — Wishes,59,57,d6,6,oracle:heretic.swampWitch.wishes,"[""heretic.swampWitch.wishes""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.swampWitch.wishes,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:table-swampWitch-wishes"", ""heretic:wish-procedure""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.swampWitch.rumors,heretic,Sepulchre of the Swamp Witch — You Also Heard…,48,46,d6,6,oracle:heretic.swampWitch.rumors,"[""heretic.swampWitch.rumors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.swampWitch.rumors,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:table-swampWitch-rumors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.nurse.corridorNorth,heretic,Nurse the Rot — Corridor North,66,,d4,4,oracle:heretic.nurse.corridorNorth,"[""heretic.nurse.corridorNorth""]",False,True,False,False,single table,True,True,True,False,False,1,oracle:heretic.nurse.corridorNorth,1,VERIFIED,"Unnumbered last fold. Source says cross out results, so this is a without-replacement scenario table. A stateless roll does not implement that stateful procedure.",0,[],0,[],0,False,"[""heretic:table-nurse-corridorNorth""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit. Automatic roll is deliberately blocked; see nonRollableReason. This alone is not a defective table.
reclvse.equipment,reclvse,Gear & Equipment List,31,31,d100,100,oracle:reclvse.equipment,"[""reclvse.equipment""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.equipment,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-equipment""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.weapons,reclvse,Weapons Table,32,32,d20,20,oracle:reclvse.weapons,"[""reclvse.weapons""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.weapons,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-weapons""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.armor,reclvse,Armor Table,32,32,d6,5,oracle:reclvse.armor,"[""reclvse.armor""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.armor,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-armor""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.powers,reclvse,Powers,"[35, 36]",35,d66,36,oracle:reclvse.powers,"[""reclvse.powers""]",False,True,True,True,single table,True,True,True,False,False,2,oracle:mythic2.meaning.powers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-power-name-lookup"", ""reclvse-reclvse-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.corruption,reclvse,Corruption,36,36,d6,6,oracle:reclvse.corruption,"[""reclvse.corruption""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.corruption,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-corruption""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.loot.39,reclvse,Loot — Table I,39,39,d66,26,oracle:reclvse.loot.39,"[""reclvse.loot.39""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.loot.39,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-loot-39""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.loot.40,reclvse,Loot — Table II,40,40,d66,26,oracle:reclvse.loot.40,"[""reclvse.loot.40""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.loot.40,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-loot-40""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.ruinedState,reclvse,The Ruined State,42,42,d12,12,oracle:reclvse.ruinedState,"[""reclvse.ruinedState""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.ruinedState,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-ruinedstate""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.scarred,reclvse,Scarred,43,43,d6,6,oracle:reclvse.scarred,"[""reclvse.scarred""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.scarred,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-scarred""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.hirelingTraits,reclvse,Hireling Traits,59,59,d6,6,oracle:reclvse.hirelingTraits,"[""reclvse.hirelingTraits""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.hirelingTraits,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-hirelingtraits""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.hirelingMorale,reclvse,Hirelings — Broken Morale,59,59,d6,6,oracle:reclvse.hirelingMorale,"[""reclvse.hirelingMorale""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.hirelingMorale,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-hirelingmorale""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.homeLocations,reclvse,Home Locations,"[71, 72]",71,d20,20,oracle:reclvse.homeLocations,"[""reclvse.homeLocations""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.homeLocations,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-homelocations""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.homeFeatures,reclvse,Home Features,72,72,d12,12,oracle:reclvse.homeFeatures,"[""reclvse.homeFeatures""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.homeFeatures,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-homefeatures""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.homeComplications,reclvse,Home Complications,"[72, 73]",72,d12,12,oracle:reclvse.homeComplications,"[""reclvse.homeComplications""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.homeComplications,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-homecomplications""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.whileAway,reclvse,While You’re Away,73,73,d6,6,oracle:reclvse.whileAway,"[""reclvse.whileAway""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.whileAway,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-whileaway""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.creatureType,reclvse,Creature Type,75,75,d20,20,oracle:reclvse.creatureType,"[""reclvse.creatureType""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.creatureType,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-beasts"", ""reclvse-reclvse-creaturetype""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.creatureArmor,reclvse,Beasts — Armor Tier,75,75,d6,6,oracle:reclvse.creatureArmor,"[""reclvse.creatureArmor""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.creatureArmor,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-beasts"", ""reclvse-reclvse-creaturearmor""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.creatureAppearance,reclvse,Beasts — Appearance,76,76,d20,20,oracle:reclvse.creatureAppearance,"[""reclvse.creatureAppearance""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.creatureAppearance,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-beasts"", ""reclvse-reclvse-creatureappearance""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.creatureMorale,reclvse,Beasts — Morale,76,76,2d6,4,oracle:reclvse.creatureMorale,"[""reclvse.creatureMorale""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.creatureMorale,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-beasts"", ""reclvse-reclvse-creaturemorale""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
